-0.052363187	-0.024164923	0.035483975	0.013316703	-0.13660939	-0.028952597	-0.014927917	-0.068149656	0.055697717	-0.017397188	0.03610866	-0.032710336	0.017543351	-0.02973281	0.122180395	-0.014935582
-0.09546062	-0.014914159	0.07089923	-0.028864276	-0.12898843	-0.010037228	0.016289618	-0.01712818	-0.017206708	0.06695436	0.0076752803	-0.03795552	0.06020845	0.0053312257	0.13210835	0.046828836
-0.040544912	0.03463979	0.07475547	-0.042545483	-0.09038995	-0.03368903	-0.07991755	-0.030947136	-0.008196798	0.057364136	-0.009199237	-0.04425385	0.08160514	-0.05649608	0.14346434	-0.0010746175
-0.12607917	-0.007050943	0.019360704	-0.04292775	-0.08422468	-0.0017320979	-0.028941562	-0.090729035	-0.02009125	-0.014329758	0.013649341	-0.005697764	0.07083274	-0.012083604	0.12222663	-0.009300996
-0.10439716	-0.017666617	0.009450494	-0.0071602766	-0.08680237	0.004787194	-0.051879734	-0.041282434	0.0012954434	0.03328735	0.105865605	-0.049362283	0.06860551	-0.027325448	0.11747052	-0.05567644
-0.11182134	-0.0021392952	-0.013663747	0.019341597	-0.08949103	0.0513932	-0.0389521	-0.015774632	-0.05848121	0.06814765	0.016648604	0.0036976736	-0.029164432	-0.069885425	0.13470231	0.0035950649
-0.03717475	-0.017241703	0.017391952	-0.047679823	-0.032194704	-0.0074757836	-0.0287476	-0.011471479	-0.005867109	0.05666989	0.04228338	0.0015324854	-0.0005463968	-0.109372556	0.06597452	-0.052158434
0.0019161642	-0.020032674	0.09595767	-0.049293254	-0.113210075	-0.006676284	-0.053290598	-0.018609416	0.033099473	0.098743685	-0.014930345	0.03231081	0.04514512	-0.015026376	0.09741802	-0.06817456
-0.06566738	0.012042269	0.015249741	2.8450508e-05	0.00054389605	-0.0068676514	-0.04418475	-0.08042457	-0.047202297	0.0032996084	-0.017048828	0.024940312	-0.026469674	-0.075236075	0.131521	0.07138826
0.0033628263	-0.015384664	-0.0073044323	-0.0968739	-0.06961411	0.023600668	0.038815327	-0.04293069	-0.077515975	-0.031614494	-0.05181501	-0.048137855	0.09991549	0.002400783	0.11540497	-0.047142856
-0.09855138	-0.041767165	-0.07736166	-0.13274045	0.009488971	0.009430154	0.033736292	-0.10262171	0.0316998	0.013138254	0.023773666	0.06609337	0.0876713	-0.041125953	0.1855823	-0.082015425
0.013976005	-0.03932599	0.024269609	0.032700397	-0.04377287	-0.029086214	-0.07498028	0.09869494	-0.030805396	-0.014708545	0.029033577	0.01426088	-0.020181417	-0.011340518	0.092714004	0.026254848
-0.23963213	0.033353034	-0.053752895	-0.024205234	-0.045221597	0.018044721	0.05399212	-0.0031292571	-0.056098145	-0.0050265156	0.020623116	0.025755698	0.010047314	-0.057710316	0.12695093	-0.030423027
-0.02643075	-0.033736423	-0.0729118	0.015688999	-0.023366136	-0.04499837	0.01457568	0.058986362	0.0027088972	0.06356227	-0.0043371357	0.03920719	0.15393284	-0.025395922	0.023729922	-0.094934076
-0.16414645	-0.037072357	0.0846112	0.012731064	-0.075354025	-0.1297264	0.003183967	-0.03565032	-0.008007651	0.0010199705	0.06115614	0.049176976	-0.013179125	-0.011169008	0.074641995	0.0278361
-0.13269077	0.014325729	-0.01016081	-0.06744009	-0.013472225	-0.024611035	-0.04749808	0.003520071	0.033026334	0.09402928	0.0644341	0.00080721435	0.02000153	0.011610372	0.06453173	0.04129789
-0.12723675	-0.013930137	0.012992696	-0.023490595	-0.0817704	0.009528966	0.0015717272	-0.07577796	-0.04699933	0.06136032	-0.05879651	-0.0049603977	0.046570133	-0.011935246	0.037016492	0.0095707895
-0.070774846	-0.12890518	-0.017931873	0.033108093	0.028198175	0.12161901	-0.09932194	0.014614332	-0.018418448	-0.04610371	0.06684681	-0.05471103	0.04350528	-0.06970622	0.07505748	0.03666729
-0.07819247	-0.0033737344	-0.07613439	-0.05458028	-0.021256346	-0.018077644	-0.017098028	-0.12733656	0.030593172	-0.026841167	0.06820418	0.042322736	-0.048848096	-0.118798815	0.010975503	-0.04481867
0.02434428	-0.0347673	0.06286212	0.01924591	-0.122248605	0.026055776	-0.039644133	-0.062111396	-0.04620386	0.015894596	-0.09533273	-0.018992096	0.11428883	0.009631745	0.15190047	-0.03429731
-0.041217115	0.06981727	0.013866965	0.05638947	-0.1215044	-0.020887442	-0.019009126	-0.028189005	0.03477156	-0.0166678	0.021951336	-0.0125693	-0.051165372	-0.019747663	0.08763139	-0.0034923595
-0.05114661	0.03998547	-0.14102757	0.057597935	-0.015185035	-0.012857673	0.006989144	-0.07862323	0.14206064	-0.07303161	0.031573437	0.047002796	0.069893055	0.043286	0.069186084	-0.07439863
-0.021364197	-0.051958285	0.15585585	0.0012886613	-0.011963477	-0.026520047	-0.007914632	-0.12082243	-0.019844985	-0.041836355	0.0153231025	-0.022335254	0.0035419753	-0.005082508	0.122537516	0.12467508
-0.037514843	-0.008676121	-0.07267436	-0.08847075	-0.03690991	-0.011364173	-0.017647166	0.012440884	0.0026735184	0.003994259	0.055168618	-0.057194136	0.07829859	0.0012109451	0.14516258	0.00048765837
-0.08050517	-0.032398958	0.09807802	0.026912328	-0.06851421	0.026165225	-0.09205913	-0.02086057	-0.005805377	0.06795866	0.0011755651	-0.022658505	-0.039534308	-0.051750258	0.053888343	0.025881557
0.017255718	-0.08972089	-0.022904364	-0.06390231	-0.12184596	0.034750402	0.09579442	0.08650329	-0.06910738	-0.03535745	0.016879711	0.06079246	0.024298046	0.012238011	-0.010716584	0.02958681
-0.050528232	0.03715336	0.005134794	-0.007471358	-0.054641213	-0.008253189	0.009949177	-0.19089998	0.0025879384	-0.057445623	-0.045477245	0.09337187	-0.050478876	0.052857965	0.12151001	-0.05081306
-0.079713844	0.09771443	-0.09691861	-0.027756946	-0.09616389	-0.06465615	0.06189918	0.05283941	-0.06159864	0.08502427	0.02476454	-0.03463846	0.020781448	-0.044698067	0.036560584	0.029957108
-0.021583972	0.14894357	-0.004077722	0.0043659946	-0.030927097	0.041156355	0.037219428	-0.12809768	-0.010253862	0.07101465	0.067796424	0.021432268	0.058157567	-0.08475592	0.18137723	-0.0071689594
-0.004397092	-0.069305465	0.07590219	0.07603219	0.014649537	-0.15928559	0.018384464	-0.034535978	0.016167743	0.10531411	-0.02242116	-0.03420398	-0.06551997	-0.053143937	0.058533788	0.019476129
-0.074632846	-0.046470035	-0.0985007	0.022291997	-0.16558297	0.05867208	0.013216254	-0.009894427	-0.14443812	0.042291634	-0.07314328	0.06842231	-0.012600536	-0.06521046	0.019308494	-0.01161189
-0.04834967	0.057338387	-0.024236102	-0.020796085	-0.017167041	-0.027272984	-0.0807101	0.012734039	-0.092229575	0.090097316	0.025501875	0.04383808	-0.10409733	0.024480172	0.056544483	-0.03464505
-0.109278075	1.25398565e-05	0.038449842	-0.08117038	-0.036910426	0.060233176	0.051891424	-0.033918522	0.006793776	0.021298474	0.16110507	-0.004223956	0.034508865	0.12191039	-0.027786866	0.01819962
0.06252742	-0.02765475	-0.030263001	0.05526834	-0.09256921	0.11791264	0.000883332	-0.0052718413	0.07495273	-0.11539127	-0.004734039	0.024416797	-0.028741328	-0.059816495	0.10931782	-0.032695007
-0.043782637	0.05769668	-0.064873435	0.09441465	-0.037078574	0.030990485	0.032475986	0.025488373	-0.018014785	0.030520763	0.00047742907	-0.027350409	-0.045855224	0.06164268	0.20752753	0.03452292
0.0023148654	-0.09530904	0.03587216	0.023151094	-0.064753175	0.020038666	0.006750659	-0.017627642	-0.07346672	0.042360857	-0.09087071	-0.049067315	0.05123797	0.048916087	0.23141144	0.025685934
-0.077583686	-0.0062762373	0.08632897	-0.008978951	-0.010749605	-0.0461245	-0.03949822	-0.09251392	-0.026657082	-0.038034096	0.023928137	-0.05777182	0.0022117128	-0.0017012197	0.10308463	0.015086431
-0.0027605419	0.082494356	-0.018481204	-0.014553297	-0.061538476	-0.01431965	-0.03484706	-0.020072374	-0.16794012	0.034568015	0.058250327	-0.091741204	-0.03777929	0.038446713	-0.044444527	0.04003132
0.029660136	-0.019482473	0.040556967	0.09911103	0.01343382	0.09987603	-0.06337154	0.082783885	-0.03666775	-0.020959936	0.0895684	0.025347764	0.021371914	0.054959986	0.06980033	0.020630471
-0.0046248	-0.10063889	-0.03894327	0.027904278	-0.04883038	-0.031357203	-0.010079188	-0.011426113	-0.10310933	-0.012067726	-0.121871725	0.030013027	-0.013317107	0.041573953	0.12978444	0.00029892975
-0.11640683	0.014841768	-0.033547066	-0.003224278	-0.1047473	0.005123915	-0.01694171	0.06964183	-0.012077448	0.01933745	-0.08050872	-0.033890873	-0.005530633	0.09036905	-0.01972264	-0.08637796
-0.053262636	0.015816482	-0.09718741	0.0012089515	-0.053017497	0.04386673	-0.059835684	-0.06800939	0.023515409	-0.051995356	0.0036845938	0.09547274	-0.086235896	-0.01723352	0.23269531	-0.071754135
-0.040296584	0.018921684	-0.021913024	-0.03060099	-0.07240054	0.061594564	-0.0014913988	0.00720726	-0.047445524	0.07947588	-0.0087763695	-0.049693584	0.006204288	-0.061843414	0.0462898	0.021727586
-0.01806823	0.05553043	0.06561138	-0.01890303	-0.05250465	0.027735807	0.053261835	0.019158721	0.04939175	0.042933416	-0.03988784	-0.013265324	0.0055892803	0.031815432	0.102639526	0.052812327
-0.0926077	0.0032221654	-0.081658095	0.0060017994	-0.114913955	-0.020708973	-0.003234106	0.059226066	0.05235254	-0.08420571	0.029682722	0.022308495	-0.035048805	0.015079093	0.026591465	-0.0048209545
-0.004402401	0.0054844664	0.017796628	0.023957402	-0.05457924	-0.030292934	0.041381516	0.063960545	0.01931956	0.15571007	-0.01429198	-0.035207063	0.09225652	-0.06173435	-0.017947532	-0.024985952
-0.015162146	-0.006246868	0.00020489395	-0.018155603	0.113180675	0.0117968265	0.0015584632	-0.113868445	0.035955537	0.045372825	0.089003325	0.13444142	-0.0635468	0.13792293	0.106982514	-0.00090006634
0.014352358	-0.08639203	-0.031796526	-0.06679227	-0.055359323	0.03954722	0.03879526	0.013214231	-0.037957527	0.06875543	-0.06818659	-0.07772397	0.0090341475	0.040088374	-0.092939615	-0.05190965
-0.03852914	0.082268104	0.024793249	-0.05652476	0.00067756634	-0.036498006	-0.03287209	-0.05288013	-0.013631662	-0.037595395	-0.0355711	-0.0941265	0.030006943	-0.14304218	0.18168099	-0.0002116925
-0.06737144	0.05337584	0.08526951	-0.004892414	0.02162428	0.015776426	-0.10203723	-0.10741989	-0.054283455	-0.03194716	-0.07847999	0.031995773	-0.022300934	0.013605821	0.022229323	0.038829513
