0.0032457535	0.13258538	0.027999174	-0.06563626	0.09498603	4.130375e-05	0.0154911615	-0.015116757	0.006033935	-0.021128204	-0.039905623	-0.07368334	0.05454254	-0.15844376	0.05578311	-0.0077334074
0.08261327	0.10020245	0.029901681	-0.11357686	0.074398905	0.0406234	-0.017287817	0.05012567	0.020842887	-0.06308902	-0.061974302	-0.01604871	0.1860415	-0.16301183	0.09938394	-0.04778675
0.14199774	0.20178597	-0.10466967	-0.17128354	0.18189867	0.068556614	0.058203135	0.07491993	0.10852616	-0.08601007	-0.0952187	-0.057552844	0.3950368	-0.42288223	0.17586146	-0.14791417
-0.3881966	-0.43958896	0.22744268	0.5132695	-0.4554337	-0.29006973	-0.23794292	-0.3195088	-0.29609203	0.42663234	0.23208909	0.30915374	-0.4502272	0.5351772	-0.45278457	0.3748823
-0.070027694	-0.07689702	0.00539817	0.046887904	-0.012641552	-0.056944534	-0.009700683	0.024328208	-0.028302498	0.054335166	0.02707362	-0.013898714	-0.047384772	0.06308418	-0.01588736	0.03793283
-0.026354251	0.02647171	-0.0214847	0.025724262	0.022251613	0.01849302	0.025196474	-0.01720766	0.013262255	0.021124553	-0.036113314	-0.030674076	0.039835103	-0.08169011	0.0063745766	-0.011289124
-0.36641577	-0.38837105	0.1530794	0.3184438	-0.41664	-0.34771475	-0.28357124	-0.3098946	-0.35253453	0.32974017	0.30863473	0.3007665	-0.24446091	0.21057731	-0.349994	0.3344981
0.011545315	0.0112846475	-0.0042334273	-0.05773409	0.051498413	0.0017184538	0.023804512	0.011094595	-0.02075337	0.012965373	0.00054583035	0.014037967	-0.028702602	0.06859282	0.044890027	0.037737858
-0.24862373	-0.37666717	0.25125107	0.306794	-0.42576942	-0.26417643	-0.21225706	-0.3032122	-0.27470937	0.37536284	0.23767461	0.22255117	-0.32647446	0.39264125	-0.39043376	0.26160902
-0.019678026	0.018027326	0.051926862	-0.03530675	-0.0090820845	0.046275154	-0.014752434	0.04319484	0.01173026	0.040429264	0.018516844	-0.010168175	0.005636032	-0.07069741	0.033486057	-0.04298829
-0.30976582	-0.4122927	0.17686337	0.39423698	-0.44779086	-0.33700818	-0.25693476	-0.33228812	-0.35143128	0.41801354	0.2375568	0.30557662	-0.1337997	0.23360036	-0.41275594	0.31806806
0.076385416	0.15525769	0.019383224	-0.104937784	0.089690045	0.108740814	0.05357689	0.10774983	0.05682434	-0.055171188	-0.023801597	-0.058634434	0.13261883	-0.155628	0.10433277	-0.062320337
-0.17964952	-0.22539379	0.23014721	0.30067036	-0.30903012	-0.19613425	-0.10546266	-0.20978166	-0.14726795	0.25450197	0.080716506	0.18464354	-0.34532493	0.43136173	-0.29995733	0.24503066
